CMDLINE python example_L2T_STARS_with_download.py
MEM 2284.437500 1733254053.1747
MEM 2284.437500 1733254053.2799
MEM 2284.437500 1733254053.3851
MEM 2284.437500 1733254053.4903
MEM 2284.437500 1733254053.5955
MEM 2284.437500 1733254053.7005
MEM 2284.437500 1733254053.8057
MEM 2284.437500 1733254053.9109
MEM 2284.437500 1733254054.0160
MEM 2284.437500 1733254054.1202
MEM 2284.437500 1733254054.2254
MEM 2284.437500 1733254054.3306
MEM 2284.437500 1733254054.4357
MEM 2284.437500 1733254054.5409
MEM 2284.437500 1733254054.6413
MEM 2284.437500 1733254054.7466
MEM 2284.437500 1733254054.8517
MEM 2284.437500 1733254054.9569
MEM 2284.437500 1733254055.0621
MEM 2284.437500 1733254055.1640
MEM 2284.437500 1733254055.2692
MEM 2284.437500 1733254055.3744
MEM 2284.437500 1733254055.4793
MEM 2284.437500 1733254055.5845
MEM 2284.437500 1733254055.6897
MEM 2284.437500 1733254055.7919
MEM 2284.437500 1733254055.8971
MEM 2284.437500 1733254056.0023
MEM 2284.437500 1733254056.1075
MEM 2284.437500 1733254056.2127
MEM 2284.437500 1733254056.3179
MEM 2284.437500 1733254056.4231
MEM 2284.437500 1733254056.5283
MEM 2284.437500 1733254056.6335
MEM 2284.437500 1733254056.7342
MEM 2284.437500 1733254056.8391
MEM 2284.437500 1733254056.9442
MEM 2284.437500 1733254057.0495
MEM 2284.437500 1733254057.1547
MEM 2284.437500 1733254057.2599
MEM 2284.437500 1733254057.3652
MEM 2284.437500 1733254057.4704
MEM 2284.437500 1733254057.5756
MEM 2284.437500 1733254057.6808
MEM 2284.437500 1733254057.7860
MEM 2284.437500 1733254057.8912
MEM 2284.437500 1733254057.9964
MEM 2284.437500 1733254058.1016
MEM 2284.437500 1733254058.2049
MEM 2284.437500 1733254058.3053
MEM 2284.437500 1733254058.4076
MEM 2284.437500 1733254058.5128
MEM 2284.437500 1733254058.6178
MEM 2284.437500 1733254058.7230
MEM 2284.437500 1733254058.8282
MEM 2284.437500 1733254058.9334
MEM 2284.437500 1733254059.0386
MEM 2284.437500 1733254059.1438
MEM 2284.437500 1733254059.2491
MEM 2284.437500 1733254059.3543
MEM 2284.437500 1733254059.4595
MEM 2284.437500 1733254059.5678
MEM 2284.437500 1733254059.6695
MEM 2284.437500 1733254059.7747
MEM 2284.437500 1733254059.8799
MEM 2284.437500 1733254059.9851
MEM 2284.437500 1733254060.0904
MEM 2284.437500 1733254060.1956
MEM 2284.437500 1733254060.3008
MEM 2284.437500 1733254060.4060
MEM 2284.437500 1733254060.5112
MEM 2284.437500 1733254060.6165
MEM 2284.437500 1733254060.7208
MEM 2284.437500 1733254060.8261
MEM 2284.437500 1733254060.9313
MEM 2284.437500 1733254061.0356
MEM 2284.437500 1733254061.1407
MEM 2284.437500 1733254061.2459
MEM 2284.437500 1733254061.3511
MEM 2284.437500 1733254061.4564
MEM 2284.437500 1733254061.5573
MEM 2284.437500 1733254061.6625
MEM 2284.437500 1733254061.7678
MEM 2284.437500 1733254061.8730
MEM 2284.437500 1733254061.9782
MEM 2284.437500 1733254062.0835
MEM 2284.437500 1733254062.1887
MEM 2284.437500 1733254062.2920
MEM 2284.437500 1733254062.3972
MEM 2284.437500 1733254062.5025
MEM 2284.437500 1733254062.6077
MEM 2284.437500 1733254062.7129
MEM 2284.437500 1733254062.8173
MEM 2284.437500 1733254062.9182
MEM 2284.437500 1733254063.0225
MEM 2284.437500 1733254063.1277
MEM 2284.437500 1733254063.2305
MEM 2284.437500 1733254063.3357
MEM 2284.437500 1733254063.4409
MEM 2284.437500 1733254063.5454
MEM 2284.437500 1733254063.6506
MEM 2284.437500 1733254063.7533
MEM 2284.437500 1733254063.8578
MEM 2284.437500 1733254063.9633
MEM 2284.437500 1733254064.0685
MEM 2284.437500 1733254064.1738
MEM 2284.437500 1733254064.2768
MEM 2284.437500 1733254064.3820
MEM 2284.437500 1733254064.4873
MEM 2284.437500 1733254064.5925
MEM 2284.437500 1733254064.6977
MEM 2284.437500 1733254064.7988
MEM 2284.437500 1733254064.9018
MEM 2284.437500 1733254065.0030
MEM 2284.437500 1733254065.1036
MEM 2284.437500 1733254065.2063
MEM 2284.437500 1733254065.3116
MEM 2284.437500 1733254065.4125
MEM 2284.437500 1733254065.5176
MEM 2284.437500 1733254065.6184
MEM 2284.437500 1733254065.7236
MEM 2284.437500 1733254065.8288
MEM 2284.437500 1733254065.9340
MEM 2284.437500 1733254066.0392
MEM 2284.437500 1733254066.1444
MEM 2284.437500 1733254066.2496
MEM 2284.437500 1733254066.3548
MEM 2284.437500 1733254066.4600
MEM 2284.437500 1733254066.5653
MEM 2284.437500 1733254066.6705
MEM 2284.437500 1733254066.7757
MEM 2284.437500 1733254066.8809
MEM 2284.437500 1733254066.9861
MEM 2284.437500 1733254067.0913
MEM 2284.437500 1733254067.1965
MEM 2284.437500 1733254067.3012
MEM 2284.437500 1733254067.4064
MEM 2284.437500 1733254067.5116
MEM 2284.437500 1733254067.6169
MEM 2284.437500 1733254067.7212
MEM 2284.437500 1733254067.8264
MEM 2284.437500 1733254067.9313
MEM 2284.437500 1733254068.0355
MEM 2284.437500 1733254068.1407
MEM 2284.437500 1733254068.2460
MEM 2284.437500 1733254068.3512
MEM 2284.437500 1733254068.4520
MEM 2284.437500 1733254068.5572
MEM 2284.437500 1733254068.6614
MEM 2284.437500 1733254068.7666
MEM 2284.437500 1733254068.8699
MEM 2284.437500 1733254068.9751
MEM 2284.437500 1733254069.0766
MEM 2284.437500 1733254069.1819
MEM 2284.437500 1733254069.2822
MEM 2284.437500 1733254069.3874
MEM 2284.437500 1733254069.4925
MEM 2284.437500 1733254069.5977
MEM 2284.437500 1733254069.7028
MEM 2284.437500 1733254069.8080
MEM 2284.437500 1733254069.9132
MEM 2284.437500 1733254070.0185
MEM 2284.437500 1733254070.1237
MEM 2284.437500 1733254070.2289
MEM 2284.437500 1733254070.3341
MEM 2284.437500 1733254070.4351
MEM 2284.437500 1733254070.5370
MEM 2284.437500 1733254070.6404
MEM 2284.437500 1733254070.7406
MEM 2284.437500 1733254070.8456
MEM 2284.437500 1733254070.9501
MEM 2284.437500 1733254071.0554
MEM 2284.437500 1733254071.1606
MEM 2284.437500 1733254071.2658
MEM 2284.437500 1733254071.3703
MEM 2284.437500 1733254071.4755
MEM 2284.437500 1733254071.5808
MEM 2284.437500 1733254071.6860
MEM 2284.437500 1733254071.7912
MEM 2284.437500 1733254071.8964
MEM 2284.437500 1733254072.0016
MEM 2284.437500 1733254072.1068
MEM 2284.437500 1733254072.2100
MEM 2284.437500 1733254072.3149
MEM 2284.437500 1733254072.4202
MEM 2284.437500 1733254072.5254
MEM 2284.437500 1733254072.6300
MEM 2284.437500 1733254072.7353
MEM 2284.437500 1733254072.8375
MEM 2284.437500 1733254072.9416
MEM 2284.437500 1733254073.0468
MEM 2284.437500 1733254073.1520
MEM 2284.437500 1733254073.2527
MEM 2284.437500 1733254073.3580
MEM 2284.437500 1733254073.4632
MEM 2284.437500 1733254073.5685
MEM 2284.437500 1733254073.6737
MEM 2284.437500 1733254073.7789
MEM 2284.437500 1733254073.8841
MEM 2284.437500 1733254073.9860
MEM 2284.437500 1733254074.0912
MEM 2284.437500 1733254074.1964
MEM 2284.437500 1733254074.3017
MEM 2284.437500 1733254074.4069
MEM 2284.437500 1733254074.5121
MEM 2284.437500 1733254074.6173
MEM 2284.437500 1733254074.7225
MEM 2284.437500 1733254074.8277
MEM 2284.437500 1733254074.9329
MEM 2284.437500 1733254075.0381
MEM 2284.437500 1733254075.1434
MEM 2284.437500 1733254075.2486
MEM 2284.437500 1733254075.3538
MEM 2284.437500 1733254075.4590
MEM 2284.437500 1733254075.5643
MEM 2284.437500 1733254075.6695
MEM 2284.437500 1733254075.7747
MEM 2284.437500 1733254075.8799
MEM 2284.437500 1733254075.9852
MEM 2284.437500 1733254076.0904
MEM 2284.437500 1733254076.1956
MEM 2284.437500 1733254076.2997
MEM 2284.437500 1733254076.4049
MEM 2284.437500 1733254076.5101
MEM 2284.437500 1733254076.6154
MEM 2284.437500 1733254076.7197
MEM 2284.437500 1733254076.8249
MEM 2284.437500 1733254076.9302
MEM 2284.437500 1733254077.0321
MEM 2284.437500 1733254077.1373
MEM 2284.437500 1733254077.2415
MEM 2284.437500 1733254077.3468
MEM 2284.437500 1733254077.4520
MEM 2284.437500 1733254077.5572
MEM 2284.437500 1733254077.6624
MEM 2284.437500 1733254077.7657
MEM 2284.437500 1733254077.8690
MEM 2284.437500 1733254077.9741
MEM 2284.437500 1733254078.0793
MEM 2284.437500 1733254078.1846
MEM 2284.437500 1733254078.2898
MEM 2284.437500 1733254078.3951
MEM 2284.437500 1733254078.5003
MEM 2284.437500 1733254078.6055
MEM 2284.437500 1733254078.7108
MEM 2284.437500 1733254078.8160
MEM 2284.437500 1733254078.9212
MEM 2284.437500 1733254079.0265
MEM 2284.437500 1733254079.1317
MEM 2284.437500 1733254079.2367
MEM 2284.437500 1733254079.3419
MEM 2284.437500 1733254079.4471
MEM 2284.437500 1733254079.5521
MEM 2284.437500 1733254079.6574
MEM 2284.437500 1733254079.7626
MEM 2284.437500 1733254079.8678
MEM 2284.437500 1733254079.9730
MEM 2284.437500 1733254080.0782
MEM 2284.437500 1733254080.1835
MEM 2284.437500 1733254080.2886
MEM 2284.437500 1733254080.3938
MEM 2284.437500 1733254080.4966
MEM 2284.437500 1733254080.6018
MEM 2284.437500 1733254080.7070
MEM 2284.437500 1733254080.8122
MEM 2284.437500 1733254080.9174
MEM 2284.437500 1733254081.0227
MEM 2284.437500 1733254081.1279
MEM 2284.437500 1733254081.2331
MEM 2284.437500 1733254081.3383
MEM 2284.437500 1733254081.4412
MEM 2284.437500 1733254081.5464
MEM 2284.437500 1733254081.6516
MEM 2284.437500 1733254081.7568
MEM 2284.437500 1733254081.8614
MEM 2284.437500 1733254081.9666
MEM 2284.437500 1733254082.0718
MEM 2284.437500 1733254082.1771
MEM 2284.437500 1733254082.2823
MEM 2284.437500 1733254082.3875
MEM 2284.437500 1733254082.4927
MEM 2284.437500 1733254082.5979
MEM 2284.437500 1733254082.7031
MEM 2284.437500 1733254082.8037
MEM 2284.437500 1733254082.9084
MEM 2284.437500 1733254083.0136
MEM 2284.437500 1733254083.1149
MEM 2284.437500 1733254083.2201
MEM 2284.437500 1733254083.3253
MEM 2284.437500 1733254083.4306
MEM 2284.437500 1733254083.5357
MEM 2284.437500 1733254083.6390
MEM 2284.437500 1733254083.7442
MEM 2284.437500 1733254083.8494
MEM 2284.437500 1733254083.9546
MEM 2284.437500 1733254084.0598
MEM 2284.437500 1733254084.1604
MEM 2284.437500 1733254084.2623
MEM 2284.437500 1733254084.3646
MEM 2284.437500 1733254084.4699
MEM 2284.437500 1733254084.5751
MEM 2284.437500 1733254084.6753
MEM 2284.437500 1733254084.7805
MEM 2284.437500 1733254084.8836
MEM 2284.437500 1733254084.9873
MEM 2284.437500 1733254085.0925
MEM 2284.437500 1733254085.1977
MEM 2284.437500 1733254085.3029
MEM 2284.437500 1733254085.4081
MEM 2284.437500 1733254085.5113
MEM 2284.437500 1733254085.6166
MEM 2284.437500 1733254085.7207
MEM 2284.437500 1733254085.8260
MEM 2284.437500 1733254085.9312
MEM 2284.437500 1733254086.0364
MEM 2284.437500 1733254086.1389
MEM 2284.437500 1733254086.2442
MEM 2284.437500 1733254086.3494
MEM 2284.437500 1733254086.4533
MEM 2284.437500 1733254086.5542
MEM 2284.437500 1733254086.6554
MEM 2284.437500 1733254086.7606
MEM 2284.437500 1733254086.8659
MEM 2284.437500 1733254086.9673
MEM 2284.437500 1733254087.0725
MEM 2284.437500 1733254087.1777
MEM 2284.437500 1733254087.2827
MEM 2284.437500 1733254087.3879
MEM 2284.437500 1733254087.4931
MEM 2284.437500 1733254087.5983
MEM 2284.437500 1733254087.7035
MEM 2284.437500 1733254087.8088
MEM 2284.437500 1733254087.9140
MEM 2284.437500 1733254088.0189
MEM 2284.437500 1733254088.1201
MEM 2284.437500 1733254088.2253
MEM 2284.437500 1733254088.3284
MEM 2284.437500 1733254088.4336
MEM 2284.437500 1733254088.5388
MEM 2284.437500 1733254088.6441
MEM 2284.437500 1733254088.7492
MEM 2284.437500 1733254088.8544
MEM 2284.437500 1733254088.9597
MEM 2284.437500 1733254089.0649
MEM 2284.437500 1733254089.1702
MEM 2284.437500 1733254089.2755
MEM 2284.437500 1733254089.3807
MEM 2284.437500 1733254089.4839
MEM 2284.437500 1733254089.5878
MEM 2284.437500 1733254089.6931
MEM 2284.437500 1733254089.7983
MEM 2284.437500 1733254089.9035
MEM 2284.437500 1733254090.0088
MEM 2284.437500 1733254090.1139
MEM 2284.437500 1733254090.2145
MEM 2284.437500 1733254090.3190
MEM 2284.437500 1733254090.4243
MEM 2284.437500 1733254090.5295
MEM 2284.437500 1733254090.6347
MEM 2284.437500 1733254090.7400
MEM 2284.437500 1733254090.8427
MEM 2284.437500 1733254090.9435
MEM 2284.437500 1733254091.0487
MEM 2284.437500 1733254091.1540
MEM 2284.437500 1733254091.2592
MEM 2284.437500 1733254091.3644
MEM 2284.437500 1733254091.4697
MEM 2284.437500 1733254091.5749
MEM 2284.437500 1733254091.6801
MEM 2284.437500 1733254091.7854
MEM 2284.437500 1733254091.8879
MEM 2284.437500 1733254091.9921
MEM 2284.437500 1733254092.0974
MEM 2284.437500 1733254092.2026
MEM 2284.437500 1733254092.3060
MEM 2284.437500 1733254092.4112
MEM 2284.437500 1733254092.5129
MEM 2284.437500 1733254092.6181
MEM 2284.437500 1733254092.7215
MEM 2284.437500 1733254092.8228
MEM 2284.437500 1733254092.9280
MEM 2284.437500 1733254093.0332
MEM 2284.437500 1733254093.1383
MEM 2284.437500 1733254093.2435
MEM 2284.437500 1733254093.3487
MEM 2284.437500 1733254093.4510
MEM 2284.437500 1733254093.5553
MEM 2284.437500 1733254093.6567
MEM 2284.437500 1733254093.7580
MEM 2284.437500 1733254093.8632
MEM 2284.437500 1733254093.9684
MEM 2284.437500 1733254094.0736
MEM 2284.437500 1733254094.1772
MEM 2284.437500 1733254094.2825
MEM 2284.437500 1733254094.3877
MEM 2284.437500 1733254094.4913
MEM 2284.437500 1733254094.5965
MEM 2284.437500 1733254094.7017
MEM 2284.437500 1733254094.8070
MEM 2284.437500 1733254094.9122
MEM 2284.437500 1733254095.0169
MEM 2284.437500 1733254095.1209
MEM 2284.437500 1733254095.2261
MEM 2284.437500 1733254095.3313
MEM 2284.437500 1733254095.4366
MEM 2284.437500 1733254095.5384
MEM 2284.437500 1733254095.6436
MEM 2284.437500 1733254095.7489
MEM 2284.437500 1733254095.8540
MEM 2284.437500 1733254095.9555
MEM 2284.437500 1733254096.0562
MEM 2284.437500 1733254096.1614
MEM 2284.437500 1733254096.2667
MEM 2284.437500 1733254096.3719
MEM 2284.437500 1733254096.4770
MEM 2284.437500 1733254096.5822
MEM 2284.437500 1733254096.6874
MEM 2284.437500 1733254096.7886
MEM 2284.437500 1733254096.8894
MEM 2284.437500 1733254096.9946
MEM 2284.437500 1733254097.0997
MEM 2284.437500 1733254097.2050
MEM 2284.437500 1733254097.3102
MEM 2284.437500 1733254097.4154
MEM 2284.437500 1733254097.5206
MEM 2284.437500 1733254097.6237
MEM 2284.437500 1733254097.7290
MEM 2284.437500 1733254097.8342
MEM 2284.437500 1733254097.9390
MEM 2284.437500 1733254098.0442
MEM 2284.437500 1733254098.1504
MEM 2284.437500 1733254098.2536
MEM 2284.437500 1733254098.3589
MEM 2284.437500 1733254098.4641
MEM 2284.437500 1733254098.5694
MEM 2284.437500 1733254098.6741
MEM 2284.437500 1733254098.7793
MEM 2284.437500 1733254098.8846
MEM 2284.437500 1733254098.9898
MEM 2284.437500 1733254099.0950
MEM 2284.437500 1733254099.2003
MEM 2284.437500 1733254099.3055
MEM 2284.437500 1733254099.4108
MEM 2284.437500 1733254099.5159
MEM 2284.437500 1733254099.6211
MEM 2284.437500 1733254099.7264
MEM 2284.437500 1733254099.8316
MEM 2284.437500 1733254099.9369
MEM 2284.437500 1733254100.0389
MEM 2284.437500 1733254100.1442
MEM 2284.437500 1733254100.2446
MEM 2284.437500 1733254100.3498
MEM 2284.437500 1733254100.4550
MEM 2284.437500 1733254100.5573
MEM 2284.437500 1733254100.6607
MEM 2284.437500 1733254100.7640
MEM 2284.437500 1733254100.8693
MEM 2284.437500 1733254100.9724
MEM 2284.437500 1733254101.0738
MEM 2284.437500 1733254101.1791
MEM 2284.437500 1733254101.2843
MEM 2284.437500 1733254101.3896
MEM 2284.437500 1733254101.4948
MEM 2284.437500 1733254101.5995
MEM 2284.437500 1733254101.7047
MEM 2284.437500 1733254101.8072
MEM 2284.437500 1733254101.9124
MEM 2284.437500 1733254102.0177
MEM 2284.437500 1733254102.1228
MEM 2284.437500 1733254102.2280
MEM 2284.437500 1733254102.3333
MEM 2284.437500 1733254102.4385
MEM 2284.437500 1733254102.5437
MEM 2284.437500 1733254102.6489
MEM 2284.437500 1733254102.7542
MEM 2284.437500 1733254102.8569
MEM 2284.437500 1733254102.9621
MEM 2284.437500 1733254103.0674
MEM 2284.437500 1733254103.1726
MEM 2284.437500 1733254103.2779
MEM 2284.437500 1733254103.3832
MEM 2284.437500 1733254103.4843
MEM 2284.437500 1733254103.5895
MEM 2284.437500 1733254103.6903
MEM 2284.437500 1733254103.7955
MEM 2284.437500 1733254103.8996
MEM 2284.437500 1733254104.0048
MEM 2284.437500 1733254104.1100
MEM 2284.437500 1733254104.2146
MEM 2284.437500 1733254104.3199
MEM 2284.437500 1733254104.4251
MEM 2284.437500 1733254104.5269
MEM 2284.437500 1733254104.6288
MEM 2284.437500 1733254104.7311
MEM 2284.437500 1733254104.8361
MEM 2284.437500 1733254104.9386
MEM 2284.437500 1733254105.0394
MEM 2284.437500 1733254105.1446
MEM 2284.437500 1733254105.2498
MEM 2284.437500 1733254105.3550
MEM 2284.437500 1733254105.4562
MEM 2284.437500 1733254105.5614
MEM 2284.437500 1733254105.6740
MEM 2284.437500 1733254105.7792
MEM 2284.437500 1733254105.8845
MEM 2284.437500 1733254105.9887
MEM 2284.437500 1733254106.0940
MEM 2284.437500 1733254106.1992
MEM 2284.437500 1733254106.3045
MEM 2284.437500 1733254106.4097
MEM 2284.437500 1733254106.5149
MEM 2284.437500 1733254106.6201
MEM 2284.437500 1733254106.7254
MEM 2284.437500 1733254106.8311
MEM 2284.437500 1733254106.9363
MEM 2284.437500 1733254107.0416
MEM 2284.437500 1733254107.1467
MEM 2284.437500 1733254107.2519
MEM 2284.437500 1733254107.3571
MEM 2284.437500 1733254107.4579
MEM 2284.437500 1733254107.5606
MEM 2284.437500 1733254107.6658
MEM 2284.437500 1733254107.7710
MEM 2284.437500 1733254107.8763
MEM 2284.437500 1733254107.9815
MEM 2284.437500 1733254108.0868
MEM 2284.437500 1733254108.1895
MEM 2284.437500 1733254108.2899
MEM 2284.437500 1733254108.3950
MEM 2284.437500 1733254108.5003
MEM 2284.437500 1733254108.6055
MEM 2284.437500 1733254108.7065
MEM 2284.437500 1733254108.8078
MEM 2284.437500 1733254108.9131
MEM 2284.437500 1733254109.0183
MEM 2284.437500 1733254109.1232
MEM 2284.437500 1733254109.2269
MEM 2284.437500 1733254109.3322
MEM 2284.437500 1733254109.4374
MEM 2284.437500 1733254109.5426
MEM 2284.437500 1733254109.6478
MEM 2284.437500 1733254109.7530
MEM 2284.437500 1733254109.8582
MEM 2284.437500 1733254109.9634
MEM 2284.437500 1733254110.0687
MEM 2284.437500 1733254110.1738
MEM 2284.437500 1733254110.2790
MEM 2284.437500 1733254110.3843
MEM 2284.437500 1733254110.4895
MEM 2284.437500 1733254110.5900
MEM 2284.437500 1733254110.6953
MEM 2284.437500 1733254110.8005
MEM 2284.437500 1733254110.9057
MEM 2284.437500 1733254111.0068
MEM 2284.437500 1733254111.1083
MEM 2284.437500 1733254111.2101
MEM 2284.437500 1733254111.3149
MEM 2284.437500 1733254111.4200
MEM 2284.437500 1733254111.5252
MEM 2284.437500 1733254111.6293
MEM 2284.437500 1733254111.7346
MEM 2284.437500 1733254111.8394
MEM 2284.437500 1733254111.9447
MEM 2284.437500 1733254112.0498
MEM 2284.437500 1733254112.1550
MEM 2284.437500 1733254112.2569
MEM 2284.437500 1733254112.3621
MEM 2284.437500 1733254112.4644
MEM 2284.437500 1733254112.5696
MEM 2284.437500 1733254112.6748
MEM 2284.437500 1733254112.7800
MEM 2284.437500 1733254112.8852
MEM 2284.437500 1733254112.9904
MEM 2284.437500 1733254113.0955
MEM 2284.437500 1733254113.2008
MEM 2284.437500 1733254113.3060
MEM 2284.437500 1733254113.4112
MEM 2284.437500 1733254113.5164
MEM 2284.437500 1733254113.6217
MEM 2284.437500 1733254113.7237
MEM 2284.437500 1733254113.8289
MEM 2284.437500 1733254113.9342
MEM 2284.437500 1733254114.0394
MEM 2284.437500 1733254114.1446
MEM 2284.437500 1733254114.2498
MEM 2284.437500 1733254114.3551
MEM 2284.437500 1733254114.4603
MEM 2284.437500 1733254114.5656
MEM 2284.437500 1733254114.6740
MEM 2284.437500 1733254114.7792
MEM 2284.437500 1733254114.8830
MEM 2284.437500 1733254114.9862
MEM 2284.437500 1733254115.0906
MEM 2284.437500 1733254115.1957
MEM 2284.437500 1733254115.3005
MEM 2284.437500 1733254115.4058
MEM 2284.437500 1733254115.5073
MEM 2284.437500 1733254115.6088
MEM 2284.437500 1733254115.7103
MEM 2284.437500 1733254115.8155
MEM 2284.437500 1733254115.9207
MEM 2284.437500 1733254116.0259
MEM 2284.437500 1733254116.1310
MEM 2284.437500 1733254116.2363
MEM 2284.437500 1733254116.3415
MEM 2284.437500 1733254116.4467
MEM 2284.437500 1733254116.5519
MEM 2284.437500 1733254116.6571
MEM 2284.437500 1733254116.7624
MEM 2284.437500 1733254116.8676
MEM 2284.437500 1733254116.9729
MEM 2284.437500 1733254117.0742
MEM 2284.437500 1733254117.1784
MEM 2284.437500 1733254117.2832
MEM 2284.437500 1733254117.3885
MEM 2284.437500 1733254117.4937
MEM 2284.437500 1733254117.5988
MEM 2284.437500 1733254117.7026
MEM 2284.437500 1733254117.8076
MEM 2284.437500 1733254117.9128
MEM 2284.437500 1733254118.0180
MEM 2284.437500 1733254118.1233
MEM 2284.437500 1733254118.2285
MEM 2284.437500 1733254118.3338
MEM 2284.437500 1733254118.4390
MEM 2284.437500 1733254118.5410
MEM 2284.437500 1733254118.6435
MEM 2284.437500 1733254118.7487
MEM 2284.437500 1733254118.8540
MEM 2284.437500 1733254118.9568
MEM 2284.437500 1733254119.0594
MEM 2284.437500 1733254119.1645
